事業コード,開発コード,部番,販社,SF-CODE,ランク,年月,経過月,月次使用数,累積販売台数
E1,M08,100-0,A,SF-100,B,202205,6,2,1115
E1,M08,100-0,B,SF-100,B,202205,6,2,787
E1,M08,100-0,C,SF-100,B,202205,6,2,656
E1,M08,100-0,D,SF-100,B,202205,6,0,492
E1,M08,100-0,ALL,SF-100,B,202205,6,6,3280
E1,M08,100-0,A,SF-100,B,202206,7,2,1159
E1,M08,100-0,B,SF-100,B,202206,7,1,818
E1,M08,100-0,C,SF-100,B,202206,7,0,682
E1,M08,100-0,D,SF-100,B,202206,7,0,512
E1,M08,100-0,ALL,SF-100,B,202206,7,3,3410
E1,M08,100-0,A,SF-100,B,202207,8,0,1204
E1,M08,100-0,B,SF-100,B,202207,8,4,850
E1,M08,100-0,C,SF-100,B,202207,8,3,708
E1,M08,100-0,D,SF-100,B,202207,8,1,531
E1,M08,100-0,E,SF-100,B,202207,8,0,248
E1,M08,100-0,ALL,SF-100,B,202207,8,8,3540
E1,M08,100-0,A,SF-100,B,202208,9,1,1248
E1,M08,100-0,B,SF-100,B,202208,9,1,881
E1,M08,100-0,C,SF-100,B,202208,9,1,734
E1,M08,100-0,D,SF-100,B,202208,9,1,550
E1,M08,100-0,E,SF-100,B,202208,9,0,257
E1,M08,100-0,ALL,SF-100,B,202208,9,4,3670
E1,M08,100-0,A,SF-100,B,202209,10,2,1292
E1,M08,100-0,B,SF-100,B,202209,10,1,912
E1,M08,100-0,C,SF-100,B,202209,10,0,760
E1,M08,100-0,D,SF-100,B,202209,10,0,570
E1,M08,100-0,E,SF-100,B,202209,10,0,266
E1,M08,100-0,ALL,SF-100,B,202209,10,3,3800
E1,M08,100-0,A,SF-100,B,202210,11,2,1336
E1,M08,100-0,B,SF-100,B,202210,11,2,943
E1,M08,100-0,C,SF-100,B,202210,11,2,786
E1,M08,100-0,D,SF-100,B,202210,11,1,590
E1,M08,100-0,E,SF-100,B,202210,11,0,275
E1,M08,100-0,ALL,SF-100,B,202210,11,7,3930
E1,M08,100-0,A,SF-100,B,202211,12,3,1380
E1,M08,100-0,B,SF-100,B,202211,12,0,974
E1,M08,100-0,C,SF-100,B,202211,12,3,812
E1,M08,100-0,D,SF-100,B,202211,12,2,609
E1,M08,100-0,E,SF-100,B,202211,12,0,284
E1,M08,100-0,ALL,SF-100,B,202211,12,8,4060
E1,M08,100-0,A,SF-100,B,202212,13,0,1425
E1,M08,100-0,B,SF-100,B,202212,13,0,1006
E1,M08,100-0,C,SF-100,B,202212,13,1,838
E1,M08,100-0,D,SF-100,B,202212,13,3,628
E1,M08,100-0,E,SF-100,B,202212,13,1,293
E1,M08,100-0,ALL,SF-100,B,202212,13,5,4190
E1,M08,100-0,A,SF-100,B,202301,14,3,1469
E1,M08,100-0,B,SF-100,B,202301,14,0,1037
E1,M08,100-0,C,SF-100,B,202301,14,3,864
E1,M08,100-0,D,SF-100,B,202301,14,2,648
E1,M08,100-0,E,SF-100,B,202301,14,0,302
E1,M08,100-0,ALL,SF-100,B,202301,14,8,4320
E1,M08,100-0,A,SF-100,B,202302,15,1,1513
E1,M08,100-0,B,SF-100,B,202302,15,0,1068
E1,M08,100-0,C,SF-100,B,202302,15,2,890
E1,M08,100-0,D,SF-100,B,202302,15,2,668
E1,M08,100-0,E,SF-100,B,202302,15,0,312
E1,M08,100-0,ALL,SF-100,B,202302,15,5,4450
E1,M08,100-0,A,SF-100,B,202303,16,3,1557
E1,M08,100-0,B,SF-100,B,202303,16,1,1099
E1,M08,100-0,C,SF-100,B,202303,16,0,916
E1,M08,100-0,D,SF-100,B,202303,16,1,687
E1,M08,100-0,E,SF-100,B,202303,16,0,321
E1,M08,100-0,ALL,SF-100,B,202303,16,5,4580
E1,M08,100-0,A,SF-100,B,202304,17,4,1601
E1,M08,100-0,B,SF-100,B,202304,17,0,1130
E1,M08,100-0,C,SF-100,B,202304,17,1,942
E1,M08,100-0,D,SF-100,B,202304,17,1,706
E1,M08,100-0,E,SF-100,B,202304,17,0,330
E1,M08,100-0,ALL,SF-100,B,202304,17,6,4710
E1,M08,100-0,A,SF-100,B,202305,18,4,1646
E1,M08,100-0,B,SF-100,B,202305,18,0,1162
E1,M08,100-0,C,SF-100,B,202305,18,1,968
E1,M08,100-0,D,SF-100,B,202305,18,0,726
E1,M08,100-0,E,SF-100,B,202305,18,0,339
E1,M08,100-0,ALL,SF-100,B,202305,18,5,4840
E1,M08,100-0,A,SF-100,B,202306,19,0,1690
E1,M08,100-0,B,SF-100,B,202306,19,2,1193
E1,M08,100-0,C,SF-100,B,202306,19,1,994
E1,M08,100-0,D,SF-100,B,202306,19,0,746
E1,M08,100-0,E,SF-100,B,202306,19,1,348
E1,M08,100-0,ALL,SF-100,B,202306,19,4,4970
E1,M08,100-0,A,SF-100,B,202307,20,3,1734
E1,M08,100-0,B,SF-100,B,202307,20,1,1224
E1,M08,100-0,C,SF-100,B,202307,20,2,1020
E1,M08,100-0,D,SF-100,B,202307,20,4,765
E1,M08,100-0,E,SF-100,B,202307,20,1,357
E1,M08,100-0,ALL,SF-100,B,202307,20,11,5100
E1,M08,100-0,A,SF-100,B,202308,21,1,1778
E1,M08,100-0,B,SF-100,B,202308,21,3,1255
E1,M08,100-0,C,SF-100,B,202308,21,0,1046
E1,M08,100-0,D,SF-100,B,202308,21,1,784
E1,M08,100-0,E,SF-100,B,202308,21,0,366
E1,M08,100-0,ALL,SF-100,B,202308,21,5,5230
E1,M08,100-0,A,SF-100,B,202309,22,1,1822
E1,M08,100-0,B,SF-100,B,202309,22,4,1286
E1,M08,100-0,C,SF-100,B,202309,22,0,1072
E1,M08,100-0,D,SF-100,B,202309,22,2,804
E1,M08,100-0,E,SF-100,B,202309,22,1,375
E1,M08,100-0,ALL,SF-100,B,202309,22,8,5360
E1,M08,100-0,A,SF-100,B,202310,23,0,1867
E1,M08,100-0,B,SF-100,B,202310,23,1,1318
E1,M08,100-0,C,SF-100,B,202310,23,1,1098
E1,M08,100-0,D,SF-100,B,202310,23,3,824
E1,M08,100-0,E,SF-100,B,202310,23,1,384
E1,M08,100-0,ALL,SF-100,B,202310,23,6,5490
E1,M08,100-0,A,SF-100,B,202311,24,5,1911
E1,M08,100-0,B,SF-100,B,202311,24,2,1349
E1,M08,100-0,C,SF-100,B,202311,24,1,1124
E1,M08,100-0,D,SF-100,B,202311,24,1,843
E1,M08,100-0,E,SF-100,B,202311,24,1,393
E1,M08,100-0,ALL,SF-100,B,202311,24,10,5620
E1,M08,100-0,A,SF-100,B,202312,25,1,1955
E1,M08,100-0,B,SF-100,B,202312,25,2,1380
E1,M08,100-0,C,SF-100,B,202312,25,2,1150
E1,M08,100-0,D,SF-100,B,202312,25,1,862
E1,M08,100-0,E,SF-100,B,202312,25,0,403
E1,M08,100-0,ALL,SF-100,B,202312,25,6,5750
E1,M08,100-0,A,SF-100,B,202401,26,0,1999
E1,M08,100-0,B,SF-100,B,202401,26,2,1411
E1,M08,100-0,C,SF-100,B,202401,26,0,1176
E1,M08,100-0,D,SF-100,B,202401,26,1,882
E1,M08,100-0,E,SF-100,B,202401,26,0,412
E1,M08,100-0,ALL,SF-100,B,202401,26,3,5880
E1,M08,100-0,A,SF-100,B,202402,27,2,2043
E1,M08,100-0,B,SF-100,B,202402,27,2,1442
E1,M08,100-0,C,SF-100,B,202402,27,0,1202
E1,M08,100-0,D,SF-100,B,202402,27,0,902
E1,M08,100-0,E,SF-100,B,202402,27,0,421
E1,M08,100-0,ALL,SF-100,B,202402,27,4,6010
E1,M08,100-0,A,SF-100,B,202403,28,1,2088
E1,M08,100-0,B,SF-100,B,202403,28,1,1474
E1,M08,100-0,C,SF-100,B,202403,28,2,1228
E1,M08,100-0,D,SF-100,B,202403,28,1,921
E1,M08,100-0,E,SF-100,B,202403,28,0,430
E1,M08,100-0,ALL,SF-100,B,202403,28,5,6140
E1,M08,100-0,A,SF-100,B,202404,29,2,2132
E1,M08,100-0,B,SF-100,B,202404,29,0,1505
E1,M08,100-0,C,SF-100,B,202404,29,3,1254
E1,M08,100-0,D,SF-100,B,202404,29,0,940
E1,M08,100-0,E,SF-100,B,202404,29,1,439
E1,M08,100-0,ALL,SF-100,B,202404,29,6,6270
E1,M08,100-0,A,SF-100,B,202405,30,7,2176
E1,M08,100-0,B,SF-100,B,202405,30,3,1536
E1,M08,100-0,C,SF-100,B,202405,30,3,1280
E1,M08,100-0,D,SF-100,B,202405,30,1,960
E1,M08,100-0,E,SF-100,B,202405,30,0,448
E1,M08,100-0,ALL,SF-100,B,202405,30,14,6400
E1,M08,100-0,A,SF-100,B,202406,31,4,2220
E1,M08,100-0,B,SF-100,B,202406,31,3,1567
E1,M08,100-0,C,SF-100,B,202406,31,1,1306
E1,M08,100-0,D,SF-100,B,202406,31,5,980
E1,M08,100-0,E,SF-100,B,202406,31,2,457
E1,M08,100-0,ALL,SF-100,B,202406,31,15,6530
E1,M08,100-0,A,SF-100,B,202407,32,6,2264
E1,M08,100-0,B,SF-100,B,202407,32,1,1598
E1,M08,100-0,C,SF-100,B,202407,32,4,1332
E1,M08,100-0,D,SF-100,B,202407,32,0,999
E1,M08,100-0,E,SF-100,B,202407,32,0,466
E1,M08,100-0,ALL,SF-100,B,202407,32,11,6660
E1,M08,100-0,A,SF-100,B,202408,33,4,2309
E1,M08,100-0,B,SF-100,B,202408,33,3,1630
E1,M08,100-0,C,SF-100,B,202408,33,1,1358
E1,M08,100-0,D,SF-100,B,202408,33,0,1018
E1,M08,100-0,E,SF-100,B,202408,33,1,475
E1,M08,100-0,ALL,SF-100,B,202408,33,9,6790
E1,M08,100-0,A,SF-100,B,202409,34,4,2353
E1,M08,100-0,B,SF-100,B,202409,34,4,1661
E1,M08,100-0,C,SF-100,B,202409,34,0,1384
E1,M08,100-0,D,SF-100,B,202409,34,0,1038
E1,M08,100-0,E,SF-100,B,202409,34,0,484
E1,M08,100-0,ALL,SF-100,B,202409,34,8,6920
E1,M08,100-0,A,SF-100,B,202410,35,5,2397
E1,M08,100-0,B,SF-100,B,202410,35,5,1692
E1,M08,100-0,C,SF-100,B,202410,35,2,1410
E1,M08,100-0,D,SF-100,B,202410,35,0,1058
E1,M08,100-0,E,SF-100,B,202410,35,1,494
E1,M08,100-0,ALL,SF-100,B,202410,35,13,7050
E1,M08,100-0,A,SF-100,B,202411,36,2,2441
E1,M08,100-0,B,SF-100,B,202411,36,1,1723
E1,M08,100-0,C,SF-100,B,202411,36,2,1436
E1,M08,100-0,D,SF-100,B,202411,36,1,1077
E1,M08,100-0,E,SF-100,B,202411,36,1,503
E1,M08,100-0,ALL,SF-100,B,202411,36,7,7180
E1,M08,100-0,A,SF-100,B,202412,37,3,2485
E1,M08,100-0,B,SF-100,B,202412,37,0,1754
E1,M08,100-0,C,SF-100,B,202412,37,3,1462
E1,M08,100-0,D,SF-100,B,202412,37,4,1096
E1,M08,100-0,E,SF-100,B,202412,37,0,512
E1,M08,100-0,ALL,SF-100,B,202412,37,10,7310
E1,M08,101-0,A,SF-101,B,202111,0,2,850
E1,M08,101-0,ALL,SF-101,B,202111,0,2,2500
E1,M08,101-0,A,SF-101,B,202112,1,1,894
E1,M08,101-0,B,SF-101,B,202112,1,1,631
E1,M08,101-0,ALL,SF-101,B,202112,1,2,2630
E1,M08,101-0,A,SF-101,B,202201,2,0,938
E1,M08,101-0,B,SF-101,B,202201,2,1,662
E1,M08,101-0,C,SF-101,B,202201,2,3,552
E1,M08,101-0,D,SF-101,B,202201,2,0,414
E1,M08,101-0,ALL,SF-101,B,202201,2,4,2760
E1,M08,101-0,A,SF-101,B,202202,3,1,983
E1,M08,101-0,B,SF-101,B,202202,3,0,694
E1,M08,101-0,C,SF-101,B,202202,3,0,578
E1,M08,101-0,D,SF-101,B,202202,3,1,434
E1,M08,101-0,ALL,SF-101,B,202202,3,2,2890
E1,M08,101-0,A,SF-101,B,202203,4,0,1027
E1,M08,101-0,B,SF-101,B,202203,4,0,725
E1,M08,101-0,C,SF-101,B,202203,4,0,604
E1,M08,101-0,D,SF-101,B,202203,4,0,453
E1,M08,101-0,ALL,SF-101,B,202203,4,0,3020
E1,M08,101-0,A,SF-101,B,202204,5,4,1071
E1,M08,101-0,B,SF-101,B,202204,5,0,756
E1,M08,101-0,C,SF-101,B,202204,5,2,630
E1,M08,101-0,D,SF-101,B,202204,5,1,472
E1,M08,101-0,ALL,SF-101,B,202204,5,7,3150
E1,M08,101-0,A,SF-101,B,202205,6,1,1115
E1,M08,101-0,B,SF-101,B,202205,6,1,787
E1,M08,101-0,C,SF-101,B,202205,6,0,656
E1,M08,101-0,D,SF-101,B,202205,6,0,492
E1,M08,101-0,ALL,SF-101,B,202205,6,2,3280
E1,M08,101-0,A,SF-101,B,202206,7,1,1159
E1,M08,101-0,B,SF-101,B,202206,7,1,818
E1,M08,101-0,C,SF-101,B,202206,7,0,682
E1,M08,101-0,D,SF-101,B,202206,7,0,512
E1,M08,101-0,ALL,SF-101,B,202206,7,2,3410
E1,M08,101-0,A,SF-101,B,202207,8,1,1204
E1,M08,101-0,B,SF-101,B,202207,8,1,850
E1,M08,101-0,C,SF-101,B,202207,8,0,708
E1,M08,101-0,D,SF-101,B,202207,8,0,531
E1,M08,101-0,E,SF-101,B,202207,8,0,248
E1,M08,101-0,ALL,SF-101,B,202207,8,2,3540
E1,M08,101-0,A,SF-101,B,202208,9,2,1248
E1,M08,101-0,B,SF-101,B,202208,9,2,881
E1,M08,101-0,C,SF-101,B,202208,9,1,734
E1,M08,101-0,D,SF-101,B,202208,9,0,550
E1,M08,101-0,E,SF-101,B,202208,9,1,257
E1,M08,101-0,ALL,SF-101,B,202208,9,6,3670
E1,M08,101-0,A,SF-101,B,202209,10,0,1292
E1,M08,101-0,B,SF-101,B,202209,10,1,912
E1,M08,101-0,C,SF-101,B,202209,10,0,760
E1,M08,101-0,D,SF-101,B,202209,10,0,570
E1,M08,101-0,E,SF-101,B,202209,10,1,266
E1,M08,101-0,ALL,SF-101,B,202209,10,2,3800
E1,M08,101-0,A,SF-101,B,202210,11,0,1336
E1,M08,101-0,B,SF-101,B,202210,11,0,943
E1,M08,101-0,C,SF-101,B,202210,11,2,786
E1,M08,101-0,D,SF-101,B,202210,11,0,590
E1,M08,101-0,E,SF-101,B,202210,11,0,275
E1,M08,101-0,ALL,SF-101,B,202210,11,2,3930
E1,M08,101-0,A,SF-101,B,202211,12,1,1380
E1,M08,101-0,B,SF-101,B,202211,12,0,974
E1,M08,101-0,C,SF-101,B,202211,12,0,812
E1,M08,101-0,D,SF-101,B,202211,12,0,609
E1,M08,101-0,E,SF-101,B,202211,12,0,284
E1,M08,101-0,ALL,SF-101,B,202211,12,1,4060
E1,M08,101-0,A,SF-101,B,202212,13,0,1425
E1,M08,101-0,B,SF-101,B,202212,13,1,1006
E1,M08,101-0,C,SF-101,B,202212,13,2,838
E1,M08,101-0,D,SF-101,B,202212,13,0,628
E1,M08,101-0,E,SF-101,B,202212,13,0,293
E1,M08,101-0,ALL,SF-101,B,202212,13,3,4190
E1,M08,101-0,A,SF-101,B,202301,14,2,1469
E1,M08,101-0,B,SF-101,B,202301,14,1,1037
E1,M08,101-0,C,SF-101,B,202301,14,1,864
E1,M08,101-0,D,SF-101,B,202301,14,1,648
E1,M08,101-0,E,SF-101,B,202301,14,0,302
E1,M08,101-0,ALL,SF-101,B,202301,14,5,4320
E1,M08,101-0,A,SF-101,B,202302,15,0,1513
E1,M08,101-0,B,SF-101,B,202302,15,0,1068
E1,M08,101-0,C,SF-101,B,202302,15,1,890
E1,M08,101-0,D,SF-101,B,202302,15,0,668
E1,M08,101-0,E,SF-101,B,202302,15,0,312
E1,M08,101-0,ALL,SF-101,B,202302,15,1,4450
E1,M08,101-0,A,SF-101,B,202303,16,1,1557
E1,M08,101-0,B,SF-101,B,202303,16,2,1099
E1,M08,101-0,C,SF-101,B,202303,16,0,916
E1,M08,101-0,D,SF-101,B,202303,16,1,687
E1,M08,101-0,E,SF-101,B,202303,16,0,321
E1,M08,101-0,ALL,SF-101,B,202303,16,4,4580
E1,M08,101-0,A,SF-101,B,202304,17,2,1601
E1,M08,101-0,B,SF-101,B,202304,17,1,1130
E1,M08,101-0,C,SF-101,B,202304,17,1,942
E1,M08,101-0,D,SF-101,B,202304,17,2,706
E1,M08,101-0,E,SF-101,B,202304,17,0,330
E1,M08,101-0,ALL,SF-101,B,202304,17,6,4710
E1,M08,101-0,A,SF-101,B,202305,18,2,1646
E1,M08,101-0,B,SF-101,B,202305,18,0,1162
E1,M08,101-0,C,SF-101,B,202305,18,1,968
E1,M08,101-0,D,SF-101,B,202305,18,1,726
E1,M08,101-0,E,SF-101,B,202305,18,0,339
E1,M08,101-0,ALL,SF-101,B,202305,18,4,4840
E1,M08,101-0,A,SF-101,B,202306,19,2,1690
E1,M08,101-0,B,SF-101,B,202306,19,1,1193
E1,M08,101-0,C,SF-101,B,202306,19,0,994
E1,M08,101-0,D,SF-101,B,202306,19,0,746
E1,M08,101-0,E,SF-101,B,202306,19,0,348
E1,M08,101-0,ALL,SF-101,B,202306,19,3,4970
E1,M08,101-0,A,SF-101,B,202307,20,5,1734
E1,M08,101-0,B,SF-101,B,202307,20,1,1224
E1,M08,101-0,C,SF-101,B,202307,20,1,1020
E1,M08,101-0,D,SF-101,B,202307,20,0,765
E1,M08,101-0,E,SF-101,B,202307,20,0,357
E1,M08,101-0,ALL,SF-101,B,202307,20,7,5100
E1,M08,101-0,A,SF-101,B,202308,21,3,1778
E1,M08,101-0,B,SF-101,B,202308,21,1,1255
E1,M08,101-0,C,SF-101,B,202308,21,2,1046
E1,M08,101-0,D,SF-101,B,202308,21,0,784
E1,M08,101-0,E,SF-101,B,202308,21,0,366
E1,M08,101-0,ALL,SF-101,B,202308,21,6,5230
E1,M08,101-0,A,SF-101,B,202309,22,5,1822
E1,M08,101-0,B,SF-101,B,202309,22,3,1286
E1,M08,101-0,C,SF-101,B,202309,22,1,1072
E1,M08,101-0,D,SF-101,B,202309,22,1,804
E1,M08,101-0,E,SF-101,B,202309,22,0,375
E1,M08,101-0,ALL,SF-101,B,202309,22,10,5360
E1,M08,101-0,A,SF-101,B,202310,23,0,1867
E1,M08,101-0,B,SF-101,B,202310,23,0,1318
E1,M08,101-0,C,SF-101,B,202310,23,2,1098
E1,M08,101-0,D,SF-101,B,202310,23,1,824
E1,M08,101-0,E,SF-101,B,202310,23,1,384
E1,M08,101-0,ALL,SF-101,B,202310,23,4,5490
E1,M08,101-0,A,SF-101,B,202311,24,3,1911
E1,M08,101-0,B,SF-101,B,202311,24,1,1349
E1,M08,101-0,C,SF-101,B,202311,24,2,1124
E1,M08,101-0,D,SF-101,B,202311,24,1,843
E1,M08,101-0,E,SF-101,B,202311,24,0,393
E1,M08,101-0,ALL,SF-101,B,202311,24,7,5620
E1,M08,101-0,A,SF-101,B,202312,25,5,1955
E1,M08,101-0,B,SF-101,B,202312,25,2,1380
E1,M08,101-0,C,SF-101,B,202312,25,1,1150
E1,M08,101-0,D,SF-101,B,202312,25,0,862
E1,M08,101-0,E,SF-101,B,202312,25,0,403
E1,M08,101-0,ALL,SF-101,B,202312,25,8,5750
E1,M08,101-0,A,SF-101,B,202401,26,1,1999
E1,M08,101-0,B,SF-101,B,202401,26,2,1411
E1,M08,101-0,C,SF-101,B,202401,26,1,1176
E1,M08,101-0,D,SF-101,B,202401,26,0,882
E1,M08,101-0,E,SF-101,B,202401,26,0,412
E1,M08,101-0,ALL,SF-101,B,202401,26,4,5880
E1,M08,101-0,A,SF-101,B,202402,27,1,2043
E1,M08,101-0,B,SF-101,B,202402,27,1,1442
E1,M08,101-0,C,SF-101,B,202402,27,1,1202
E1,M08,101-0,D,SF-101,B,202402,27,0,902
E1,M08,101-0,E,SF-101,B,202402,27,0,421
E1,M08,101-0,ALL,SF-101,B,202402,27,3,6010
E1,M08,101-0,A,SF-101,B,202403,28,3,2088
E1,M08,101-0,B,SF-101,B,202403,28,2,1474
E1,M08,101-0,C,SF-101,B,202403,28,3,1228
E1,M08,101-0,D,SF-101,B,202403,28,0,921
E1,M08,101-0,E,SF-101,B,202403,28,0,430
E1,M08,101-0,ALL,SF-101,B,202403,28,8,6140
E1,M08,101-0,A,SF-101,B,202404,29,1,2132
E1,M08,101-0,B,SF-101,B,202404,29,1,1505
E1,M08,101-0,C,SF-101,B,202404,29,2,1254
E1,M08,101-0,D,SF-101,B,202404,29,3,940
E1,M08,101-0,E,SF-101,B,202404,29,0,439
E1,M08,101-0,ALL,SF-101,B,202404,29,7,6270
E1,M08,101-0,A,SF-101,B,202405,30,1,2176
E1,M08,101-0,B,SF-101,B,202405,30,3,1536
E1,M08,101-0,C,SF-101,B,202405,30,0,1280
E1,M08,101-0,D,SF-101,B,202405,30,3,960
E1,M08,101-0,E,SF-101,B,202405,30,0,448
E1,M08,101-0,ALL,SF-101,B,202405,30,7,6400
E1,M08,101-0,A,SF-101,B,202406,31,4,2220
E1,M08,101-0,B,SF-101,B,202406,31,0,1567
E1,M08,101-0,C,SF-101,B,202406,31,0,1306
E1,M08,101-0,D,SF-101,B,202406,31,1,980
E1,M08,101-0,E,SF-101,B,202406,31,0,457
E1,M08,101-0,ALL,SF-101,B,202406,31,5,6530
E1,M08,101-0,A,SF-101,B,202407,32,2,2264
E1,M08,101-0,B,SF-101,B,202407,32,2,1598
E1,M08,101-0,C,SF-101,B,202407,32,3,1332
E1,M08,101-0,D,SF-101,B,202407,32,0,999
E1,M08,101-0,E,SF-101,B,202407,32,0,466
E1,M08,101-0,ALL,SF-101,B,202407,32,7,6660
E1,M08,101-0,A,SF-101,B,202408,33,0,2309
E1,M08,101-0,B,SF-101,B,202408,33,0,1630
E1,M08,101-0,C,SF-101,B,202408,33,2,1358
E1,M08,101-0,D,SF-101,B,202408,33,0,1018
E1,M08,101-0,E,SF-101,B,202408,33,1,475
E1,M08,101-0,ALL,SF-101,B,202408,33,3,6790
E1,M08,101-0,A,SF-101,B,202409,34,2,2353
E1,M08,101-0,B,SF-101,B,202409,34,2,1661
E1,M08,101-0,C,SF-101,B,202409,34,0,1384
E1,M08,101-0,D,SF-101,B,202409,34,3,1038
E1,M08,101-0,E,SF-101,B,202409,34,0,484
E1,M08,101-0,ALL,SF-101,B,202409,34,7,6920
E1,M08,101-0,A,SF-101,B,202410,35,1,2397
E1,M08,101-0,B,SF-101,B,202410,35,1,1692
E1,M08,101-0,C,SF-101,B,202410,35,1,1410
E1,M08,101-0,D,SF-101,B,202410,35,1,1058
E1,M08,101-0,E,SF-101,B,202410,35,0,494
E1,M08,101-0,ALL,SF-101,B,202410,35,4,7050
E1,M08,101-0,A,SF-101,B,202411,36,3,2441
E1,M08,101-0,B,SF-101,B,202411,36,2,1723
E1,M08,101-0,C,SF-101,B,202411,36,1,1436
E1,M08,101-0,D,SF-101,B,202411,36,0,1077
E1,M08,101-0,E,SF-101,B,202411,36,0,503
E1,M08,101-0,ALL,SF-101,B,202411,36,6,7180
E1,M08,101-0,A,SF-101,B,202412,37,1,2485
E1,M08,101-0,B,SF-101,B,202412,37,1,1754
E1,M08,101-0,C,SF-101,B,202412,37,2,1462
E1,M08,101-0,D,SF-101,B,202412,37,0,1096
E1,M08,101-0,E,SF-101,B,202412,37,1,512
E1,M08,101-0,ALL,SF-101,B,202412,37,5,7310
E1,M08,102-0,B,SF-102,B,202111,0,1,600
E1,M08,102-0,C,SF-102,B,202111,0,1,500
E1,M08,102-0,ALL,SF-102,B,202111,0,2,2500
E1,M08,102-0,A,SF-102,B,202112,1,2,894
E1,M08,102-0,B,SF-102,B,202112,1,1,631
E1,M08,102-0,C,SF-102,B,202112,1,2,526
E1,M08,102-0,ALL,SF-102,B,202112,1,5,2630
E1,M08,102-0,A,SF-102,B,202201,2,0,938
E1,M08,102-0,B,SF-102,B,202201,2,0,662
E1,M08,102-0,C,SF-102,B,202201,2,1,552
E1,M08,102-0,D,SF-102,B,202201,2,0,414
E1,M08,102-0,ALL,SF-102,B,202201,2,1,2760
E1,M08,102-0,A,SF-102,B,202202,3,3,983
E1,M08,102-0,B,SF-102,B,202202,3,1,694
E1,M08,102-0,C,SF-102,B,202202,3,0,578
E1,M08,102-0,D,SF-102,B,202202,3,0,434
E1,M08,102-0,ALL,SF-102,B,202202,3,4,2890
E1,M08,102-0,A,SF-102,B,202203,4,0,1027
E1,M08,102-0,B,SF-102,B,202203,4,0,725
E1,M08,102-0,C,SF-102,B,202203,4,0,604
E1,M08,102-0,D,SF-102,B,202203,4,1,453
E1,M08,102-0,ALL,SF-102,B,202203,4,1,3020
E1,M08,102-0,A,SF-102,B,202204,5,0,1071
E1,M08,102-0,B,SF-102,B,202204,5,0,756
E1,M08,102-0,C,SF-102,B,202204,5,1,630
E1,M08,102-0,D,SF-102,B,202204,5,2,472
E1,M08,102-0,ALL,SF-102,B,202204,5,3,3150
E1,M08,102-0,A,SF-102,B,202205,6,1,1115
E1,M08,102-0,B,SF-102,B,202205,6,0,787
E1,M08,102-0,C,SF-102,B,202205,6,1,656
E1,M08,102-0,D,SF-102,B,202205,6,1,492
E1,M08,102-0,ALL,SF-102,B,202205,6,3,3280
E1,M08,102-0,A,SF-102,B,202206,7,2,1159
E1,M08,102-0,B,SF-102,B,202206,7,2,818
E1,M08,102-0,C,SF-102,B,202206,7,1,682
E1,M08,102-0,D,SF-102,B,202206,7,1,512
E1,M08,102-0,ALL,SF-102,B,202206,7,6,3410
E1,M08,102-0,A,SF-102,B,202207,8,2,1204
E1,M08,102-0,B,SF-102,B,202207,8,1,850
E1,M08,102-0,C,SF-102,B,202207,8,1,708
E1,M08,102-0,D,SF-102,B,202207,8,1,531
E1,M08,102-0,E,SF-102,B,202207,8,0,248
E1,M08,102-0,ALL,SF-102,B,202207,8,5,3540
E1,M08,102-0,A,SF-102,B,202208,9,2,1248
E1,M08,102-0,B,SF-102,B,202208,9,0,881
E1,M08,102-0,C,SF-102,B,202208,9,0,734
E1,M08,102-0,D,SF-102,B,202208,9,0,550
E1,M08,102-0,E,SF-102,B,202208,9,0,257
E1,M08,102-0,ALL,SF-102,B,202208,9,2,3670
E1,M08,102-0,A,SF-102,B,202209,10,3,1292
E1,M08,102-0,B,SF-102,B,202209,10,0,912
E1,M08,102-0,C,SF-102,B,202209,10,0,760
E1,M08,102-0,D,SF-102,B,202209,10,1,570
E1,M08,102-0,E,SF-102,B,202209,10,0,266
E1,M08,102-0,ALL,SF-102,B,202209,10,4,3800
E1,M08,102-0,A,SF-102,B,202210,11,3,1336
E1,M08,102-0,B,SF-102,B,202210,11,1,943
E1,M08,102-0,C,SF-102,B,202210,11,1,786
E1,M08,102-0,D,SF-102,B,202210,11,0,590
E1,M08,102-0,E,SF-102,B,202210,11,1,275
E1,M08,102-0,ALL,SF-102,B,202210,11,6,3930
E1,M08,102-0,A,SF-102,B,202211,12,3,1380
E1,M08,102-0,B,SF-102,B,202211,12,0,974
E1,M08,102-0,C,SF-102,B,202211,12,4,812
E1,M08,102-0,D,SF-102,B,202211,12,2,609
E1,M08,102-0,E,SF-102,B,202211,12,2,284
E1,M08,102-0,ALL,SF-102,B,202211,12,11,4060
E1,M08,102-0,A,SF-102,B,202212,13,2,1425
E1,M08,102-0,B,SF-102,B,202212,13,1,1006
E1,M08,102-0,C,SF-102,B,202212,13,1,838
E1,M08,102-0,D,SF-102,B,202212,13,1,628
E1,M08,102-0,E,SF-102,B,202212,13,0,293
E1,M08,102-0,ALL,SF-102,B,202212,13,5,4190
E1,M08,102-0,A,SF-102,B,202301,14,0,1469
E1,M08,102-0,B,SF-102,B,202301,14,1,1037
E1,M08,102-0,C,SF-102,B,202301,14,1,864
E1,M08,102-0,D,SF-102,B,202301,14,0,648
E1,M08,102-0,E,SF-102,B,202301,14,0,302
